ECG,EMG,foot GSR,hand GSR,HR,RESP,stress,Driver
0.1124422,0.2333433,0.3202006,0.32834375,0.52568036,0.29323998,1,17a
0.11246253,0.2333692,0.32002446,0.32815176,0.52610743,0.2931813,1,17a
0.11245089,0.23335439,0.32012534,0.3282618,0.5258632,0.29321414,1,17a
0.11243928,0.23333955,0.32022616,0.32837182,0.525619,0.29324752,1,17a
0.11242769,0.2333247,0.3203273,0.32848197,0.52537477,0.29328135,1,17a
0.1124422,0.2333433,0.3202006,0.32834375,0.52568036,0.29323998,1,17a
0.112448,0.23335063,0.32015052,0.3282892,0.52580225,0.2932224,1,17a
0.11243928,0.23333955,0.32022616,0.32837182,0.525619,0.29324752,1,17a
0.112448,0.23335063,0.32015052,0.3282892,0.52580225,0.2932224,1,17a
0.11245089,0.23335439,0.32012534,0.3282618,0.5258632,0.29321414,1,17a
0.1124422,0.2333433,0.3202006,0.32834375,0.52568036,0.29323998,1,17a
0.11244512,0.233347,0.32017532,0.32831633,0.52574146,0.29323173,1,17a
0.11244512,0.233347,0.32017532,0.32831633,0.52574146,0.29323173,1,17a
0.112448,0.23335063,0.32015052,0.3282892,0.52580225,0.2932224,1,17a
0.11245089,0.23335439,0.32012534,0.3282618,0.5258632,0.29321414,1,17a
0.11243928,0.23333955,0.32022616,0.32837182,0.525619,0.29324752,1,17a
0.110649444,0.2306914,0.33904722,0.34813815,0.4902698,0.29124066,1,17a
0.1106581,0.2307029,0.338935,0.34801775,0.49050158,0.29117423,1,17a
0.110655226,0.23069903,0.33897245,0.34805787,0.49042448,0.29119638,1,17a
0.110655226,0.23069903,0.33897245,0.34805787,0.49042448,0.29119638,1,17a
0.11065238,0.2306953,0.3390095,0.34809768,0.4903475,0.2912188,1,17a
0.110655226,0.23069903,0.33897245,0.34805787,0.49042448,0.29119638,1,17a
0.11066387,0.23071045,0.3388608,0.347938,0.4906558,0.29112932,1,17a
0.11065238,0.2306953,0.3390095,0.34809768,0.4903475,0.2912188,1,17a
0.11064658,0.23068765,0.33908454,0.34817833,0.4901923,0.29126304,1,17a
0.110655226,0.23069903,0.33897245,0.34805787,0.49042448,0.29119638,1,17a
0.11066968,0.2307181,0.3387864,0.3478582,0.49081022,0.29108492,1,17a
0.11066968,0.2307181,0.3387864,0.3478582,0.49081022,0.29108492,1,17a
0.110655226,0.23069903,0.33897245,0.34805787,0.49042448,0.29119638,1,17a
0.110666804,0.23071435,0.33882338,0.34789795,0.49073324,0.29110742,1,17a
0.110684164,0.23073718,0.33860078,0.34765887,0.49119592,0.2909745,1,17a
0.110666804,0.23071435,0.33882338,0.34789795,0.49073324,0.29110742,1,17a
0.11031277,0.23005828,0.34256157,0.3515886,0.4864145,0.286493,1,17a
0.110321365,0.23006943,0.3424506,0.3514691,0.4866481,0.28641802,1,17a
0.11032424,0.23007312,0.34241372,0.35142934,0.486726,0.2863927,1,17a
0.11032424,0.23007312,0.34241372,0.35142934,0.486726,0.2863927,1,17a
0.110321365,0.23006943,0.3424506,0.3514691,0.4866481,0.28641802,1,17a
0.11031566,0.23006201,0.3425245,0.35154867,0.48649246,0.28646797,1,17a
0.11032707,0.23007679,0.34237733,0.35139012,0.4868032,0.2863673,1,17a
0.11032424,0.23007312,0.34241372,0.35142934,0.486726,0.2863927,1,17a
0.11030992,0.23005459,0.34259853,0.35162842,0.48633662,0.2865182,1,17a
0.11031566,0.23006201,0.3425245,0.35154867,0.48649246,0.28646797,1,17a
0.1103299,0.23008046,0.3423402,0.3513502,0.4868812,0.2863423,1,17a
0.1103299,0.23008046,0.3423402,0.3513502,0.4868812,0.2863423,1,17a
0.110321365,0.23006943,0.3424506,0.3514691,0.4866481,0.28641802,1,17a
0.11031277,0.23005828,0.34256157,0.3515886,0.4864145,0.286493,1,17a
0.11032707,0.23007679,0.34237733,0.35139012,0.4868032,0.2863673,1,17a
0.11033855,0.23009163,0.34222987,0.35123128,0.4871144,0.28626743,1,17a
0.1108068,0.23074514,0.33682826,0.34548277,0.49788174,0.28462335,1,17a
0.11079497,0.23073006,0.33695713,0.34562278,0.4975917,0.28470364,1,17a
0.1108068,0.23074514,0.33682826,0.34548277,0.49788174,0.28462335,1,17a
0.1108157,0.23075643,0.3367323,0.34537864,0.4980985,0.2845629,1,17a
0.1108157,0.23075643,0.3367323,0.34537864,0.4980985,0.2845629,1,17a
0.11080981,0.23074892,0.3367959,0.34544772,0.4979545,0.28460354,1,17a
0.1108157,0.23075643,0.3367323,0.34537864,0.4980985,0.2845629,1,17a
0.1108157,0.23075643,0.3367323,0.34537864,0.4980985,0.2845629,1,17a
0.11079497,0.23073006,0.33695713,0.34562278,0.4975917,0.28470364,1,17a
0.11078904,0.23072255,0.3370214,0.34569252,0.49744713,0.2847438,1,17a
0.1108068,0.23074514,0.33682826,0.34548277,0.49788174,0.28462335,1,17a
0.11081863,0.23076016,0.3367001,0.34534365,0.4981709,0.28454295,1,17a
0.1108157,0.23075643,0.3367323,0.34537864,0.4980985,0.2845629,1,17a
0.11080382,0.23074132,0.33686054,0.34551793,0.497809,0.28464305,1,17a
0.110800885,0.23073763,0.33689263,0.34555274,0.49773684,0.28466314,1,17a
0.11081863,0.23076016,0.3367001,0.34534365,0.4981709,0.28454295,1,17a
0.11054131,0.23035249,0.33975357,0.34855753,0.49243963,0.28462264,1,17a
0.11052091,0.2303265,0.33999234,0.3488161,0.49191573,0.2847824,1,17a
0.110532574,0.23034137,0.33985546,0.34866792,0.4922155,0.2846912,1,17a
0.11054421,0.23035622,0.33971938,0.34852058,0.49251455,0.28460017,1,17a
0.110535495,0.23034507,0.3398215,0.34863114,0.49229014,0.2846685,1,17a
0.1105297,0.23033771,0.33988944,0.3487047,0.49214086,0.28471425,1,17a
0.110532574,0.23034137,0.33985546,0.34866792,0.4922155,0.2846912,1,17a
0.11054131,0.23035249,0.33975357,0.34855753,0.49243963,0.28462264,1,17a
0.110535495,0.23034507,0.3398215,0.34863114,0.49229014,0.2846685,1,17a
0.11052678,0.23033398,0.33992353,0.34874165,0.49206594,0.2847371,1,17a
0.110532574,0.23034137,0.33985546,0.34866792,0.4922155,0.2846912,1,17a
0.11054131,0.23035249,0.33975357,0.34855753,0.49243963,0.28462264,1,17a
0.11054131,0.23035249,0.33975357,0.34855753,0.49243963,0.28462264,1,17a
0.110532574,0.23034137,0.33985546,0.34866792,0.4922155,0.2846912,1,17a
0.11052678,0.23033398,0.33992353,0.34874165,0.49206594,0.2847371,1,17a
0.11054421,0.23035622,0.33971938,0.34852058,0.49251455,0.28460017,1,17a
0.11036501,0.23009267,0.34178403,0.3506937,0.48867032,0.28478283,1,17a
0.11035926,0.23008534,0.34185472,0.35077012,0.48851725,0.28483266,1,17a
0.11036212,0.23008901,0.3418194,0.35073197,0.48859364,0.2848079,1,17a
0.11036501,0.23009267,0.34178403,0.3506937,0.48867032,0.28478283,1,17a
0.11036786,0.23009634,0.34174874,0.35065562,0.48874652,0.2847581,1,17a
0.11036501,0.23009267,0.34178403,0.3506937,0.48867032,0.28478283,1,17a
0.11036212,0.23008901,0.3418194,0.35073197,0.48859364,0.2848079,1,17a
0.11037078,0.23010007,0.34171286,0.3506168,0.48882347,0.28473398,1,17a
0.11037653,0.23010743,0.34164217,0.35054046,0.48897642,0.28468496,1,17a
0.11036501,0.23009267,0.34178403,0.3506937,0.48867032,0.28478283,1,17a
0.11035063,0.23007429,0.34196147,0.35088545,0.48828748,0.28490663,1,17a
0.11035926,0.23008534,0.34185472,0.35077012,0.48851725,0.28483266,1,17a
0.11036786,0.23009634,0.34174874,0.35065562,0.48874652,0.2847581,1,17a
0.11035926,0.23008534,0.34185472,0.35077012,0.48851725,0.28483266,1,17a
0.11035352,0.23007798,0.3419259,0.35084707,0.48836416,0.28488204,1,17a
0.11036501,0.23009267,0.34178403,0.3506937,0.48867032,0.28478283,1,17a
0.11029083,0.22994497,0.34254375,0.35142362,0.48801005,0.2834343,1,17a
0.11027647,0.22992674,0.34271976,0.35161406,0.48762736,0.28356123,1,17a
0.110265024,0.2299121,0.34286138,0.35176718,0.48732066,0.28366297,1,17a
0.11027647,0.22992674,0.34271976,0.35161406,0.48762736,0.28356123,1,17a
0.11026784,0.22991574,0.34282616,0.3517291,0.48739713,0.2836373,1,17a
0.110265024,0.2299121,0.34286138,0.35176718,0.48732066,0.28366297,1,17a
0.11027647,0.22992674,0.34271976,0.35161406,0.48762736,0.28356123,1,17a
0.11029666,0.2299524,0.34247294,0.35134703,0.48816377,0.28338432,1,17a
0.11031399,0.22997439,0.3422625,0.35111916,0.48862284,0.28323328,1,17a
0.11032849,0.2299928,0.34208754,0.35092968,0.48900548,0.2831084,1,17a
0.110340156,0.23000759,0.34194812,0.35077864,0.48931122,0.28300887,1,17a
0.11034305,0.23001122,0.3419136,0.35074127,0.48938745,0.28298384,1,17a
0.11036057,0.23003346,0.34170535,0.35051554,0.4898455,0.28283542,1,17a
0.11040472,0.23008928,0.34118876,0.3499552,0.4909895,0.28246778,1,17a
0.1104284,0.23011911,0.34091616,0.3496592,0.49159765,0.28227314,1,17a
0.11043731,0.23013031,0.34081432,0.34954858,0.49182582,0.2822005,1,17a
0.11067671,0.23039111,0.33826515,0.34669954,0.49847388,0.27910122,1,17a
0.11070099,0.23042095,0.3380252,0.3464365,0.4990489,0.27892876,1,17a
0.11067671,0.23039111,0.33826515,0.34669954,0.49847388,0.27910122,1,17a
0.11065254,0.23036125,0.33850697,0.34696448,0.49789748,0.27927452,1,17a
0.11066159,0.23037246,0.33841616,0.346865,0.4981137,0.27920926,1,17a
0.11064949,0.23035753,0.33853745,0.34699786,0.49782532,0.27929586,1,17a
0.11063441,0.23033887,0.33868974,0.34716463,0.49746427,0.27940488,1,17a
0.11062539,0.23032773,0.3387814,0.34726483,0.49724755,0.27947038,1,17a
0.11064347,0.2303501,0.33859816,0.34706432,0.497681,0.27933967,1,17a
0.11067066,0.2303836,0.3383256,0.34676576,0.49832976,0.27914423,1,17a
0.11067671,0.23039111,0.33826515,0.34669954,0.49847388,0.27910122,1,17a
0.11069793,0.23041722,0.33805528,0.34646946,0.498977,0.27895004,1,17a
0.1107345,0.23046216,0.3376982,0.34607762,0.49983793,0.27869347,1,17a
0.11075286,0.23048472,0.33752105,0.34588307,0.5002676,0.2785662,1,17a
0.110743634,0.2304734,0.33760962,0.34598035,0.5000526,0.2786299,1,17a
0.11069491,0.2304135,0.33808514,0.34650224,0.49890518,0.27897173,1,17a
0.11038137,0.23001853,0.3414007,0.35011226,0.49131373,0.28117943,1,17a
0.11038726,0.23002592,0.3413339,0.35003954,0.49146485,0.2811298,1,17a
0.11035771,0.22998893,0.34166995,0.3504051,0.49070716,0.2813778,1,17a
0.11031965,0.22994128,0.34211013,0.35088354,0.48972106,0.28170437,1,17a
0.110307954,0.22992653,0.34224734,0.3510325,0.48941612,0.28180465,1,17a
0.1102963,0.2299119,0.34238437,0.35118127,0.4891117,0.281906,1,17a
0.110307954,0.22992653,0.34224734,0.3510325,0.48941612,0.28180465,1,17a
0.11032837,0.22995219,0.34200856,0.3507731,0.48994845,0.28162807,1,17a
0.11032837,0.22995219,0.34200856,0.3507731,0.48994845,0.28162807,1,17a
0.11032837,0.22995219,0.34200856,0.3507731,0.48994845,0.28162807,1,17a
0.11030219,0.22991928,0.3423151,0.35110605,0.48926473,0.28185603,1,17a
0.11028475,0.22989732,0.34252158,0.35133016,0.48880732,0.28200796,1,17a
0.110273145,0.22988275,0.34265938,0.35147965,0.48850256,0.2821103,1,17a
0.11026741,0.22987553,0.34272832,0.3515545,0.48835033,0.28216165,1,17a
0.11026449,0.22987184,0.34276327,0.3515923,0.48827365,0.28218684,1,17a
0.11024151,0.22984287,0.34304056,0.35189295,0.48766327,0.2823931,1,17a
0.110032804,0.22954065,0.3455451,0.3545379,0.4829366,0.28292555,1,17a
0.1100022,0.22950178,0.34594926,0.3549745,0.48207402,0.28323865,1,17a
0.10998837,0.2294842,0.3461342,0.35517418,0.48168135,0.283382,1,17a
0.10998837,0.2294842,0.3461342,0.35517418,0.48168135,0.283382,1,17a
0.109991096,0.22948769,0.34609732,0.35513437,0.48175955,0.2833531,1,17a
0.10998837,0.2294842,0.3461342,0.35517418,0.48168135,0.283382,1,17a
0.10998284,0.2294772,0.34620824,0.35525405,0.4815243,0.28343967,1,17a
0.10996913,0.22945976,0.34639367,0.3554542,0.48113173,0.283584,1,17a
0.10996089,0.22944927,0.34650567,0.35557503,0.48089552,0.28367078,1,17a
0.10996913,0.22945976,0.34639367,0.3554542,0.48113173,0.283584,1,17a
0.10998563,0.22948074,0.34617117,0.35521412,0.48160285,0.2834108,1,17a
0.1099746,0.22946668,0.34631976,0.3553744,0.4812886,0.2835257,1,17a
0.10996089,0.22944927,0.34650567,0.35557503,0.48089552,0.28367078,1,17a
0.10995818,0.22944584,0.34654257,0.35561484,0.48081726,0.28370026,1,17a
0.10995547,0.22944233,0.34657997,0.3556552,0.48073864,0.2837292,1,17a
0.10995818,0.22944584,0.34654257,0.35561484,0.48081726,0.28370026,1,17a
0.10996913,0.22945976,0.34639367,0.3554542,0.48113173,0.283584,1,17a
0.10996913,0.22945976,0.34639367,0.3554542,0.48113173,0.283584,1,17a
0.10996913,0.22945976,0.34639367,0.3554542,0.48113173,0.283584,1,17a
0.10996913,0.22945976,0.34639367,0.3554542,0.48113173,0.283584,1,17a
0.10996089,0.22944927,0.34650567,0.35557503,0.48089552,0.28367078,1,17a
0.10996913,0.22945976,0.34639367,0.3554542,0.48113173,0.283584,1,17a
0.10998563,0.22948074,0.34617117,0.35521412,0.48160285,0.2834108,1,17a
0.10998284,0.2294772,0.34620824,0.35525405,0.4815243,0.28343967,1,17a
0.10997737,0.22947025,0.3462823,0.35533398,0.48136735,0.28349727,1,17a
0.10998563,0.22948074,0.34617117,0.35521412,0.48160285,0.2834108,1,17a
0.10998837,0.2294842,0.3461342,0.35517418,0.48168135,0.283382,1,17a
0.10998837,0.2294842,0.3461342,0.35517418,0.48168135,0.283382,1,17a
0.1099746,0.22946668,0.34631976,0.3553744,0.4812886,0.2835257,1,17a
0.10995547,0.22944233,0.34657997,0.3556552,0.48073864,0.2837292,1,17a
0.10993371,0.22941455,0.3468792,0.35597777,0.48010933,0.2839626,1,17a
0.109901406,0.22937337,0.34733048,0.3564641,0.4791649,0.28431714,1,17a
0.111444615,0.23163223,0.33042005,0.33864897,0.5111262,0.28363553,1,17a
0.1113526,0.2315171,0.33126202,0.339571,0.5090843,0.28410167,1,17a
0.111341454,0.2315031,0.33136588,0.33968455,0.5088354,0.28415892,1,17a
0.11139155,0.23156598,0.3309019,0.3391769,0.5099529,0.28390265,1,17a
0.11144177,0.23162866,0.33044544,0.33867675,0.51106435,0.28364924,1,17a
0.111542724,0.2317541,0.32955343,0.33769727,0.51327187,0.28315175,1,17a
0.11176301,0.23202461,0.3277217,0.33567536,0.5179769,0.28210965,1,17a
0.112030335,0.23234648,0.32570356,0.3334275,0.5234952,0.28090468,1,17a
0.112312295,0.23267803,0.3238124,0.33129412,0.52911144,0.2796738,1,17a
0.11268062,0.2330971,0.32171142,0.32887518,0.5361583,0.27807748,1,17a
0.11312101,0.23357442,0.3197736,0.32655185,0.5441803,0.2760954,1,17a
0.11360825,0.23406637,0.31843457,0.3247754,0.55254585,0.27367455,1,17a
0.1140737,0.2344926,0.31807712,0.32398438,0.5600027,0.2709739,1,17a
0.11449183,0.23483023,0.31868288,0.32418334,0.56618756,0.2680667,1,17a
0.11490149,0.2351098,0.3203147,0.3253969,0.5716782,0.2646135,1,17a
0.115265585,0.2353074,0.32280317,0.32749486,0.5759807,0.26090539,1,17a
0.115559734,0.23542726,0.3256383,0.3300013,0.5789832,0.25739396,1,17a
0.1156346,0.23545164,0.32648852,0.33076596,0.5796718,0.25641966,1,17a
0.11534197,0.23534212,0.3234644,0.32807195,0.57680374,0.26004046,1,17a
0.1147298,0.23499951,0.3194922,0.32475227,0.5694533,0.26614454,1,17a
0.11400736,0.23443487,0.31806633,0.32403654,0.5589745,0.27138895,1,17a
0.11349083,0.23395169,0.31867352,0.32512105,0.5505797,0.274289,1,17a
0.11293823,0.23337969,0.32049927,0.32743835,0.5409035,0.27693373,1,17a
0.112144284,0.23248151,0.32490987,0.33253598,0.5257894,0.28040412,1,17a
0.111709185,0.2319589,0.32815498,0.33615506,0.51684105,0.28235936,1,17a
0.11164696,0.23188269,0.3286672,0.33672094,0.51551723,0.28265172,1,17a
0.11157931,0.23179933,0.32923836,0.3373506,0.51406366,0.28297493,1,17a
0.11155961,0.23177502,0.32940748,0.33753675,0.5136377,0.2830702,1,17a
0.1115934,0.23181671,0.32911843,0.33721846,0.5143673,0.282907,1,17a
0.11162721,0.23185837,0.32883236,0.33690315,0.51509446,0.2827455,1,17a
0.11166958,0.23191041,0.32847965,0.33651388,0.51599973,0.28254485,1,17a
0.11170068,0.2319485,0.3282242,0.3362316,0.5166609,0.2823989,1,17a
0.10993094,0.22940755,0.34689823,0.35599238,0.48013097,0.2838485,1,17a
0.10993094,0.22940755,0.34689823,0.35599238,0.48013097,0.2838485,1,17a
0.109909065,0.22937974,0.34720352,0.35632157,0.47948897,0.28409266,1,17a
0.10991178,0.22938323,0.34716514,0.35628033,0.47956944,0.28406185,1,17a
0.109909065,0.22937974,0.34720352,0.35632157,0.47948897,0.28409266,1,17a
0.1098792,0.22934175,0.34762618,0.3567772,0.478605,0.2844309,1,17a
0.10986305,0.22932118,0.34785783,0.3570267,0.47812262,0.28461722,1,17a
0.1098577,0.22931436,0.3479353,0.35711002,0.47796166,0.28467974,1,17a
0.1098604,0.22931781,0.34789628,0.35706806,0.47804248,0.28464872,1,17a
0.10985235,0.22930747,0.3480129,0.35719353,0.47780067,0.28474203,1,17a
0.10984168,0.22929388,0.34816822,0.35736078,0.47747868,0.28486732,1,17a
0.10984168,0.22929388,0.34816822,0.35736078,0.47747868,0.28486732,1,17a
0.1098497,0.2293041,0.34805164,0.3572353,0.47772026,0.2847733,1,17a
0.10984168,0.22929388,0.34816822,0.35736078,0.47747868,0.28486732,1,17a
0.109823145,0.22927022,0.34844086,0.35765415,0.47691536,0.28508812,1,17a
0.109833725,0.22928372,0.34828487,0.3574863,0.47723746,0.28496182,1,17a
0.11199526,0.23268408,0.32447493,0.33283293,0.5174605,0.29211578,1,17a
0.11199526,0.23268408,0.32447493,0.33283293,0.5174605,0.29211578,1,17a
0.11199821,0.23268783,0.32444713,0.33280253,0.51752716,0.29210216,1,17a
0.11198916,0.23267633,0.3245322,0.33289528,0.51732564,0.29214096,1,17a
0.11199526,0.23268408,0.32447493,0.33283293,0.5174605,0.29211578,1,17a
0.11199526,0.23268408,0.32447493,0.33283293,0.5174605,0.29211578,1,17a
0.11198015,0.23266488,0.3246172,0.3329879,0.5171241,0.29217982,1,17a
0.11199526,0.23268408,0.32447493,0.33283293,0.5174605,0.29211578,1,17a
0.11201634,0.23271081,0.32427767,0.33261782,0.51793,0.29202515,1,17a
0.11201634,0.23271081,0.32427767,0.33261782,0.51793,0.29202515,1,17a
0.11200424,0.23269546,0.32439074,0.33274102,0.5176614,0.29207623,1,17a
0.11201336,0.232707,0.3243058,0.33264846,0.517863,0.292038,1,17a
0.11203746,0.23273751,0.32408163,0.3324039,0.51839864,0.29193455,1,17a
0.11203445,0.2327337,0.32410967,0.33243454,0.5183315,0.29194754,1,17a
0.11202236,0.23271838,0.324222,0.33255696,0.51806355,0.29199877,1,17a
0.11201336,0.232707,0.3243058,0.33264846,0.517863,0.292038,1,17a
0.10961867,0.22900274,0.35163352,0.36107284,0.47053343,0.28755343,1,17a
0.109638385,0.22902808,0.35129997,0.3607154,0.4711994,0.28726646,1,17a
0.10964336,0.22903445,0.35121676,0.36062622,0.47136593,0.287195,1,17a
0.109638385,0.22902808,0.35129997,0.3607154,0.4711994,0.28726646,1,17a
0.109648325,0.22904083,0.3511335,0.360537,0.47153246,0.2871238,1,17a
0.10966081,0.2290568,0.35092643,0.36031485,0.4719486,0.286946,1,17a
0.109648325,0.22904083,0.3511335,0.360537,0.47153246,0.2871238,1,17a
0.10964336,0.22903445,0.35121676,0.36062622,0.47136593,0.287195,1,17a
0.109648325,0.22904083,0.3511335,0.360537,0.47153246,0.2871238,1,17a
0.10965837,0.2290537,0.35096744,0.3603589,0.47186574,0.28698182,1,17a
0.10967346,0.22907305,0.35071918,0.3600927,0.47236487,0.2867701,1,17a
0.10967346,0.22907305,0.35071918,0.3600927,0.47236487,0.2867701,1,17a
0.10967598,0.2290763,0.35067776,0.36004823,0.4724483,0.28673482,1,17a
0.1096861,0.22908923,0.35051316,0.3598715,0.4727807,0.28659412,1,17a
0.109678514,0.22907951,0.35063675,0.36000425,0.47253117,0.2866994,1,17a
0.109670915,0.2290698,0.35076064,0.3601371,0.4722816,0.286805,1,17a
0.10985159,0.22940534,0.34882605,0.35822594,0.47450718,0.28909713,1,17a
0.109867014,0.22942531,0.34857786,0.35795993,0.4750046,0.28889674,1,17a
0.10986187,0.22941867,0.34866026,0.35804826,0.4748391,0.28896356,1,17a
0.109867014,0.22942531,0.34857786,0.35795993,0.4750046,0.28889674,1,17a
0.10987217,0.22943199,0.3484954,0.3578716,0.47517034,0.2888302,1,17a
0.10987998,0.22944209,0.34837148,0.3577388,0.47541934,0.28873068,1,17a
0.109882586,0.22944546,0.3483303,0.35769463,0.47550216,0.28869766,1,17a
0.109882586,0.22944546,0.3483303,0.35769463,0.47550216,0.28869766,1,17a
0.109887786,0.2294522,0.34824803,0.3576064,0.47566795,0.28863168,1,17a
0.1098982,0.22946563,0.34808397,0.35743046,0.47599918,0.2884994,1,17a
0.10990348,0.22947243,0.34800193,0.35734248,0.47616476,0.28843415,1,17a
0.10991401,0.22948602,0.34783816,0.35716677,0.4764961,0.28830332,1,17a
0.10991401,0.22948602,0.34783816,0.35716677,0.4764961,0.28830332,1,17a
0.10991932,0.22949284,0.34775612,0.3570788,0.4766621,0.28823835,1,17a
0.10993252,0.22950989,0.34755272,0.3568604,0.4770756,0.28807503,1,17a
0.109927215,0.22950304,0.347634,0.35694772,0.47691035,0.2881403,1,17a
0.12005908,0.24408391,0.48566547,0.4952736,0.31149155,0.631671,1,17a
0.120064415,0.2440947,0.48561975,0.49523038,0.31153542,0.63177377,1,17a
0.12006705,0.24410006,0.48559698,0.4952088,0.31155738,0.63182527,1,17a
0.120068826,0.24410367,0.4855817,0.49519432,0.311572,0.6318596,1,17a
0.120070584,0.24410722,0.48556662,0.49518,0.3115865,0.63189363,1,17a
0.120074965,0.24411613,0.48552856,0.495144,0.31162292,0.63197905,1,17a
0.12007942,0.24412507,0.48549077,0.4951082,0.31165937,0.6320645,1,17a
0.12007942,0.24412507,0.48549077,0.4951082,0.31165937,0.6320645,1,17a
0.12008027,0.24412689,0.48548284,0.4951008,0.31166673,0.63208187,1,17a
0.12008647,0.24413946,0.48542938,0.49505,0.31171805,0.6322019,1,17a
0.120089985,0.24414659,0.48539922,0.49502158,0.31174698,0.63226986,1,17a
0.12009091,0.2441484,0.4853915,0.49501425,0.3117544,0.6322871,1,17a
0.12009177,0.24415019,0.4853839,0.49500704,0.31176183,0.6323044,1,17a
0.120094456,0.24415556,0.485361,0.4949854,0.3117836,0.63235545,1,17a
0.12010417,0.24417526,0.4852772,0.49490613,0.31186402,0.6325435,1,17a
0.12011034,0.24418777,0.48522386,0.49485558,0.31191525,0.6326632,1,17a
0.12011122,0.24418962,0.4852162,0.49484837,0.31192273,0.6326805,1,17a
0.12011298,0.24419317,0.48520097,0.494834,0.31193718,0.6327144,1,17a
0.12011824,0.2442038,0.48515543,0.49479085,0.31198093,0.6328162,1,17a
0.12012533,0.2442182,0.48509428,0.49473298,0.31203952,0.632953,1,17a
0.120132364,0.24423248,0.48503342,0.4946754,0.31209806,0.63308924,1,17a
0.120137624,0.24424312,0.48498765,0.49463207,0.31214184,0.633191,1,17a
0.120142944,0.2442539,0.48494202,0.4945889,0.31218576,0.6332932,1,17a
0.120147325,0.24426278,0.4849038,0.49455273,0.3122223,0.633378,1,17a
0.120147325,0.24426278,0.4849038,0.49455273,0.3122223,0.633378,1,17a
0.12015525,0.24427888,0.48483524,0.49448782,0.31228822,0.63353103,1,17a
0.12016756,0.24430385,0.48472854,0.4943869,0.31239063,0.63376844,1,17a
0.120172806,0.24431452,0.48468277,0.49434358,0.31243446,0.6338699,1,17a
0.12017197,0.2443128,0.48469034,0.49435067,0.3124273,0.63385326,1,17a
0.1201737,0.24431631,0.48467523,0.49433637,0.31244177,0.63388693,1,17a
0.12018601,0.24434128,0.4845684,0.49423522,0.3125444,0.6341242,1,17a
0.120193906,0.24435729,0.4844996,0.4941702,0.3126102,0.63427615,1,17a
0.12017324,0.24431351,0.48472834,0.4943868,0.31239823,0.6339038,1,17a
0.12017853,0.2443243,0.48468226,0.49434316,0.31244245,0.6340062,1,17a
0.12018474,0.24433687,0.48462853,0.49429232,0.31249407,0.634126,1,17a
0.12019003,0.24434763,0.4845824,0.4942487,0.31253833,0.63422817,1,17a
0.12019447,0.24435657,0.48454395,0.49421233,0.31257516,0.6343133,1,17a
0.12019447,0.24435657,0.48454395,0.49421233,0.31257516,0.6343133,1,17a
0.12019976,0.24436736,0.48449776,0.49416858,0.3126194,0.63441545,1,17a
0.12020949,0.24438706,0.48441353,0.49408883,0.31270045,0.6346027,1,17a
0.12020949,0.24438706,0.48441353,0.49408883,0.31270045,0.6346027,1,17a
0.12020949,0.24438706,0.48441353,0.49408883,0.31270045,0.6346027,1,17a
0.12021566,0.2443996,0.48435968,0.494038,0.3127521,0.6347216,1,17a
0.12021921,0.24440679,0.48432884,0.49400872,0.3127817,0.6347896,1,17a
0.1202218,0.2444121,0.484306,0.49398714,0.3128036,0.6348404,1,17a
0.120222695,0.24441391,0.4842985,0.49398,0.31281084,0.6348571,1,17a
0.12022445,0.24441746,0.484283,0.49396533,0.3128258,0.6348914,1,17a
0.120232366,0.24443355,0.48421398,0.49390006,0.31289196,0.6350436,1,17a
0.12023414,0.24443716,0.4841986,0.49388552,0.3129068,0.6350775,1,17a
0.12022712,0.24442288,0.4842597,0.49394333,0.31284797,0.6349426,1,17a
0.12022535,0.24441928,0.4842753,0.49395818,0.31283304,0.63490814,1,17a
0.120228864,0.2444264,0.48424456,0.49392903,0.31286258,0.63497597,1,17a
0.120228864,0.2444264,0.48424456,0.49392903,0.31286258,0.63497597,1,17a
0.12022535,0.24441928,0.4842753,0.49395818,0.31283304,0.63490814,1,17a
0.12021739,0.24440315,0.4843445,0.49402356,0.3127666,0.63475525,1,17a
0.120212995,0.24439421,0.48438272,0.4940598,0.31272995,0.63467056,1,17a
0.12020949,0.24438706,0.48441353,0.49408883,0.31270045,0.6346027,1,17a
0.12019976,0.24436736,0.48449776,0.49416858,0.3126194,0.63441545,1,17a
0.120190926,0.24434942,0.4845747,0.49424142,0.31254572,0.6342453,1,17a
0.12018383,0.24433506,0.484636,0.49429947,0.31248677,0.63410884,1,17a
0.12017057,0.24430811,0.48475137,0.49440855,0.31237614,0.6338527,1,17a
0.12016169,0.24429011,0.48482814,0.49448133,0.31230235,0.6336816,1,17a
0.120151035,0.24426854,0.48492047,0.49456865,0.3122138,0.6334757,1,17a
0.12013952,0.24424514,0.48501995,0.49466282,0.3121181,0.633253,1,17a
0.12019048,0.24434805,0.4845913,0.4942572,0.31253165,0.6342432,1,17a
0.12018072,0.24432823,0.48467585,0.49433714,0.31245047,0.6340548,1,17a
0.120163836,0.24429399,0.48482177,0.4944752,0.31231028,0.6337288,1,17a
0.12015317,0.24427241,0.48491392,0.49456245,0.31222183,0.6335228,1,17a
0.12014247,0.24425071,0.48500624,0.4946499,0.31213325,0.63331634,1,17a
0.12013269,0.2442309,0.48509043,0.49472952,0.31205237,0.6331273,1,17a
